Time,Interval Start,Interval End,Location,Location Type,Market,SPP
2024-08-06 19:45:00-05:00,2024-08-06 19:45:00-05:00,2024-08-06 20:00:00-05:00,MOZART_WIND1,Resource Node,Real_Time,377.95
2024-08-06 20:00:00-05:00,2024-08-06 20:00:00-05:00,2024-08-06 20:15:00-05:00,MOZART_WIND1,Resource Node,Real_Time,136.73
2024-08-06 20:15:00-05:00,2024-08-06 20:15:00-05:00,2024-08-06 20:30:00-05:00,MOZART_WIND1,Resource Node,Real_Time,171.18
2024-08-06 20:30:00-05:00,2024-08-06 20:30:00-05:00,2024-08-06 20:45:00-05:00,MOZART_WIND1,Resource Node,Real_Time,69.58
2024-08-06 20:45:00-05:00,2024-08-06 20:45:00-05:00,2024-08-06 21:00:00-05:00,MOZART_WIND1,Resource Node,Real_Time,5.32
2024-08-06 21:00:00-05:00,2024-08-06 21:00:00-05:00,2024-08-06 21:15:00-05:00,MOZART_WIND1,Resource Node,Real_Time,-19.35
2024-08-06 21:15:00-05:00,2024-08-06 21:15:00-05:00,2024-08-06 21:30:00-05:00,MOZART_WIND1,Resource Node,Real_Time,-28.19
2024-08-06 21:30:00-05:00,2024-08-06 21:30:00-05:00,2024-08-06 21:45:00-05:00,MOZART_WIND1,Resource Node,Real_Time,-30.32
2024-08-06 21:45:00-05:00,2024-08-06 21:45:00-05:00,2024-08-06 22:00:00-05:00,MOZART_WIND1,Resource Node,Real_Time,-9.67
2024-08-06 22:00:00-05:00,2024-08-06 22:00:00-05:00,2024-08-06 22:15:00-05:00,MOZART_WIND1,Resource Node,Real_Time,-10.39
2024-08-06 22:15:00-05:00,2024-08-06 22:15:00-05:00,2024-08-06 22:30:00-05:00,MOZART_WIND1,Resource Node,Real_Time,-6.12
2024-08-06 22:30:00-05:00,2024-08-06 22:30:00-05:00,2024-08-06 22:45:00-05:00,MOZART_WIND1,Resource Node,Real_Time,6.12
2024-08-06 22:45:00-05:00,2024-08-06 22:45:00-05:00,2024-08-06 23:00:00-05:00,MOZART_WIND1,Resource Node,Real_Time,9.83
2024-08-06 23:00:00-05:00,2024-08-06 23:00:00-05:00,2024-08-06 23:15:00-05:00,MOZART_WIND1,Resource Node,Real_Time,6.94
2024-08-06 23:15:00-05:00,2024-08-06 23:15:00-05:00,2024-08-06 23:30:00-05:00,MOZART_WIND1,Resource Node,Real_Time,9.75
2024-08-06 23:30:00-05:00,2024-08-06 23:30:00-05:00,2024-08-06 23:45:00-05:00,MOZART_WIND1,Resource Node,Real_Time,9.75
2024-08-06 23:45:00-05:00,2024-08-06 23:45:00-05:00,2024-08-07 00:00:00-05:00,MOZART_WIND1,Resource Node,Real_Time,3.6
2024-08-06 00:00:00-05:00,2024-08-06 00:00:00-05:00,2024-08-06 01:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,2.37
2024-08-06 01:00:00-05:00,2024-08-06 01:00:00-05:00,2024-08-06 02:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,2.63
2024-08-06 02:00:00-05:00,2024-08-06 02:00:00-05:00,2024-08-06 03:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,1.73
2024-08-06 03:00:00-05:00,2024-08-06 03:00:00-05:00,2024-08-06 04:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,4.76
2024-08-06 04:00:00-05:00,2024-08-06 04:00:00-05:00,2024-08-06 05:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,4.88
2024-08-06 05:00:00-05:00,2024-08-06 05:00:00-05:00,2024-08-06 06:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,5.57
2024-08-06 06:00:00-05:00,2024-08-06 06:00:00-05:00,2024-08-06 07:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,7.81
2024-08-06 07:00:00-05:00,2024-08-06 07:00:00-05:00,2024-08-06 08:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,11.56
2024-08-06 08:00:00-05:00,2024-08-06 08:00:00-05:00,2024-08-06 09:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,16.87
2024-08-06 09:00:00-05:00,2024-08-06 09:00:00-05:00,2024-08-06 10:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,17.38
2024-08-06 10:00:00-05:00,2024-08-06 10:00:00-05:00,2024-08-06 11:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,20.07
2024-08-06 11:00:00-05:00,2024-08-06 11:00:00-05:00,2024-08-06 12:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,26.97
2024-08-06 12:00:00-05:00,2024-08-06 12:00:00-05:00,2024-08-06 13:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,41.0
2024-08-06 13:00:00-05:00,2024-08-06 13:00:00-05:00,2024-08-06 14:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,56.68
2024-08-06 14:00:00-05:00,2024-08-06 14:00:00-05:00,2024-08-06 15:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,78.06
2024-08-06 15:00:00-05:00,2024-08-06 15:00:00-05:00,2024-08-06 16:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,95.96
2024-08-06 16:00:00-05:00,2024-08-06 16:00:00-05:00,2024-08-06 17:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,111.4
2024-08-06 17:00:00-05:00,2024-08-06 17:00:00-05:00,2024-08-06 18:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,139.72
2024-08-06 18:00:00-05:00,2024-08-06 18:00:00-05:00,2024-08-06 19:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,212.17
2024-08-06 19:00:00-05:00,2024-08-06 19:00:00-05:00,2024-08-06 20:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,857.25
2024-08-06 20:00:00-05:00,2024-08-06 20:00:00-05:00,2024-08-06 21:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,382.97
2024-08-06 21:00:00-05:00,2024-08-06 21:00:00-05:00,2024-08-06 22:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,51.79
2024-08-06 22:00:00-05:00,2024-08-06 22:00:00-05:00,2024-08-06 23:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,2.75
2024-08-06 23:00:00-05:00,2024-08-06 23:00:00-05:00,2024-08-07 00:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,-1.91
2024-08-07 00:00:00-05:00,2024-08-07 00:00:00-05:00,2024-08-07 00:15:00-05:00,MOZART_WIND1,Resource Node,Real_Time,16.84
2024-08-07 00:15:00-05:00,2024-08-07 00:15:00-05:00,2024-08-07 00:30:00-05:00,MOZART_WIND1,Resource Node,Real_Time,14.02
2024-08-07 00:30:00-05:00,2024-08-07 00:30:00-05:00,2024-08-07 00:45:00-05:00,MOZART_WIND1,Resource Node,Real_Time,18.96
2024-08-07 00:45:00-05:00,2024-08-07 00:45:00-05:00,2024-08-07 01:00:00-05:00,MOZART_WIND1,Resource Node,Real_Time,18.51
2024-08-07 01:00:00-05:00,2024-08-07 01:00:00-05:00,2024-08-07 01:15:00-05:00,MOZART_WIND1,Resource Node,Real_Time,18.63
2024-08-07 01:15:00-05:00,2024-08-07 01:15:00-05:00,2024-08-07 01:30:00-05:00,MOZART_WIND1,Resource Node,Real_Time,18.29
2024-08-07 01:30:00-05:00,2024-08-07 01:30:00-05:00,2024-08-07 01:45:00-05:00,MOZART_WIND1,Resource Node,Real_Time,17.86
2024-08-07 01:45:00-05:00,2024-08-07 01:45:00-05:00,2024-08-07 02:00:00-05:00,MOZART_WIND1,Resource Node,Real_Time,18.04
2024-08-07 02:00:00-05:00,2024-08-07 02:00:00-05:00,2024-08-07 02:15:00-05:00,MOZART_WIND1,Resource Node,Real_Time,17.18
2024-08-07 02:15:00-05:00,2024-08-07 02:15:00-05:00,2024-08-07 02:30:00-05:00,MOZART_WIND1,Resource Node,Real_Time,17.01
2024-08-07 02:30:00-05:00,2024-08-07 02:30:00-05:00,2024-08-07 02:45:00-05:00,MOZART_WIND1,Resource Node,Real_Time,16.82
2024-08-07 02:45:00-05:00,2024-08-07 02:45:00-05:00,2024-08-07 03:00:00-05:00,MOZART_WIND1,Resource Node,Real_Time,16.86
2024-08-07 03:00:00-05:00,2024-08-07 03:00:00-05:00,2024-08-07 03:15:00-05:00,MOZART_WIND1,Resource Node,Real_Time,16.7
2024-08-07 03:15:00-05:00,2024-08-07 03:15:00-05:00,2024-08-07 03:30:00-05:00,MOZART_WIND1,Resource Node,Real_Time,16.14
2024-08-07 03:30:00-05:00,2024-08-07 03:30:00-05:00,2024-08-07 03:45:00-05:00,MOZART_WIND1,Resource Node,Real_Time,15.37
2024-08-07 03:45:00-05:00,2024-08-07 03:45:00-05:00,2024-08-07 04:00:00-05:00,MOZART_WIND1,Resource Node,Real_Time,15.72
2024-08-07 04:00:00-05:00,2024-08-07 04:00:00-05:00,2024-08-07 04:15:00-05:00,MOZART_WIND1,Resource Node,Real_Time,15.24
2024-08-07 04:15:00-05:00,2024-08-07 04:15:00-05:00,2024-08-07 04:30:00-05:00,MOZART_WIND1,Resource Node,Real_Time,9.24
2024-08-07 04:30:00-05:00,2024-08-07 04:30:00-05:00,2024-08-07 04:45:00-05:00,MOZART_WIND1,Resource Node,Real_Time,10.11
2024-08-07 04:45:00-05:00,2024-08-07 04:45:00-05:00,2024-08-07 05:00:00-05:00,MOZART_WIND1,Resource Node,Real_Time,6.53
2024-08-07 05:00:00-05:00,2024-08-07 05:00:00-05:00,2024-08-07 05:15:00-05:00,MOZART_WIND1,Resource Node,Real_Time,16.14
2024-08-07 05:15:00-05:00,2024-08-07 05:15:00-05:00,2024-08-07 05:30:00-05:00,MOZART_WIND1,Resource Node,Real_Time,16.74
2024-08-07 05:30:00-05:00,2024-08-07 05:30:00-05:00,2024-08-07 05:45:00-05:00,MOZART_WIND1,Resource Node,Real_Time,17.5
2024-08-07 05:45:00-05:00,2024-08-07 05:45:00-05:00,2024-08-07 06:00:00-05:00,MOZART_WIND1,Resource Node,Real_Time,18.15
2024-08-07 06:00:00-05:00,2024-08-07 06:00:00-05:00,2024-08-07 06:15:00-05:00,MOZART_WIND1,Resource Node,Real_Time,18.38
2024-08-07 06:15:00-05:00,2024-08-07 06:15:00-05:00,2024-08-07 06:30:00-05:00,MOZART_WIND1,Resource Node,Real_Time,18.94
2024-08-07 06:30:00-05:00,2024-08-07 06:30:00-05:00,2024-08-07 06:45:00-05:00,MOZART_WIND1,Resource Node,Real_Time,19.01
2024-08-07 06:45:00-05:00,2024-08-07 06:45:00-05:00,2024-08-07 07:00:00-05:00,MOZART_WIND1,Resource Node,Real_Time,18.75
2024-08-07 07:00:00-05:00,2024-08-07 07:00:00-05:00,2024-08-07 07:15:00-05:00,MOZART_WIND1,Resource Node,Real_Time,18.65
2024-08-07 07:15:00-05:00,2024-08-07 07:15:00-05:00,2024-08-07 07:30:00-05:00,MOZART_WIND1,Resource Node,Real_Time,18.5
2024-08-07 07:30:00-05:00,2024-08-07 07:30:00-05:00,2024-08-07 07:45:00-05:00,MOZART_WIND1,Resource Node,Real_Time,17.35
2024-08-07 07:45:00-05:00,2024-08-07 07:45:00-05:00,2024-08-07 08:00:00-05:00,MOZART_WIND1,Resource Node,Real_Time,15.37
2024-08-07 08:00:00-05:00,2024-08-07 08:00:00-05:00,2024-08-07 08:15:00-05:00,MOZART_WIND1,Resource Node,Real_Time,15.2
2024-08-07 08:15:00-05:00,2024-08-07 08:15:00-05:00,2024-08-07 08:30:00-05:00,MOZART_WIND1,Resource Node,Real_Time,13.69
2024-08-07 08:30:00-05:00,2024-08-07 08:30:00-05:00,2024-08-07 08:45:00-05:00,MOZART_WIND1,Resource Node,Real_Time,13.13
2024-08-07 08:45:00-05:00,2024-08-07 08:45:00-05:00,2024-08-07 09:00:00-05:00,MOZART_WIND1,Resource Node,Real_Time,12.34
2024-08-07 09:00:00-05:00,2024-08-07 09:00:00-05:00,2024-08-07 09:15:00-05:00,MOZART_WIND1,Resource Node,Real_Time,12.8
2024-08-07 09:15:00-05:00,2024-08-07 09:15:00-05:00,2024-08-07 09:30:00-05:00,MOZART_WIND1,Resource Node,Real_Time,13.38
2024-08-07 09:30:00-05:00,2024-08-07 09:30:00-05:00,2024-08-07 09:45:00-05:00,MOZART_WIND1,Resource Node,Real_Time,14.1
2024-08-07 09:45:00-05:00,2024-08-07 09:45:00-05:00,2024-08-07 10:00:00-05:00,MOZART_WIND1,Resource Node,Real_Time,16.21
2024-08-07 10:00:00-05:00,2024-08-07 10:00:00-05:00,2024-08-07 10:15:00-05:00,MOZART_WIND1,Resource Node,Real_Time,18.35
2024-08-07 10:15:00-05:00,2024-08-07 10:15:00-05:00,2024-08-07 10:30:00-05:00,MOZART_WIND1,Resource Node,Real_Time,20.21
2024-08-07 10:30:00-05:00,2024-08-07 10:30:00-05:00,2024-08-07 10:45:00-05:00,MOZART_WIND1,Resource Node,Real_Time,21.39
2024-08-07 10:45:00-05:00,2024-08-07 10:45:00-05:00,2024-08-07 11:00:00-05:00,MOZART_WIND1,Resource Node,Real_Time,22.71
2024-08-07 11:00:00-05:00,2024-08-07 11:00:00-05:00,2024-08-07 11:15:00-05:00,MOZART_WIND1,Resource Node,Real_Time,21.63
2024-08-07 11:15:00-05:00,2024-08-07 11:15:00-05:00,2024-08-07 11:30:00-05:00,MOZART_WIND1,Resource Node,Real_Time,22.0
2024-08-07 11:30:00-05:00,2024-08-07 11:30:00-05:00,2024-08-07 11:45:00-05:00,MOZART_WIND1,Resource Node,Real_Time,23.26
2024-08-07 11:45:00-05:00,2024-08-07 11:45:00-05:00,2024-08-07 12:00:00-05:00,MOZART_WIND1,Resource Node,Real_Time,25.31
2024-08-07 12:00:00-05:00,2024-08-07 12:00:00-05:00,2024-08-07 12:15:00-05:00,MOZART_WIND1,Resource Node,Real_Time,26.28
2024-08-07 12:15:00-05:00,2024-08-07 12:15:00-05:00,2024-08-07 12:30:00-05:00,MOZART_WIND1,Resource Node,Real_Time,34.6
2024-08-07 12:30:00-05:00,2024-08-07 12:30:00-05:00,2024-08-07 12:45:00-05:00,MOZART_WIND1,Resource Node,Real_Time,29.38
2024-08-07 12:45:00-05:00,2024-08-07 12:45:00-05:00,2024-08-07 13:00:00-05:00,MOZART_WIND1,Resource Node,Real_Time,47.57
2024-08-07 13:00:00-05:00,2024-08-07 13:00:00-05:00,2024-08-07 13:15:00-05:00,MOZART_WIND1,Resource Node,Real_Time,41.65
2024-08-07 13:15:00-05:00,2024-08-07 13:15:00-05:00,2024-08-07 13:30:00-05:00,MOZART_WIND1,Resource Node,Real_Time,36.42
2024-08-07 13:30:00-05:00,2024-08-07 13:30:00-05:00,2024-08-07 13:45:00-05:00,MOZART_WIND1,Resource Node,Real_Time,59.17
2024-08-07 13:45:00-05:00,2024-08-07 13:45:00-05:00,2024-08-07 14:00:00-05:00,MOZART_WIND1,Resource Node,Real_Time,53.15
2024-08-07 14:00:00-05:00,2024-08-07 14:00:00-05:00,2024-08-07 14:15:00-05:00,MOZART_WIND1,Resource Node,Real_Time,40.11
2024-08-07 14:15:00-05:00,2024-08-07 14:15:00-05:00,2024-08-07 14:30:00-05:00,MOZART_WIND1,Resource Node,Real_Time,48.05
2024-08-07 14:30:00-05:00,2024-08-07 14:30:00-05:00,2024-08-07 14:45:00-05:00,MOZART_WIND1,Resource Node,Real_Time,62.19
2024-08-07 14:45:00-05:00,2024-08-07 14:45:00-05:00,2024-08-07 15:00:00-05:00,MOZART_WIND1,Resource Node,Real_Time,85.18
2024-08-07 15:00:00-05:00,2024-08-07 15:00:00-05:00,2024-08-07 15:15:00-05:00,MOZART_WIND1,Resource Node,Real_Time,40.74
2024-08-07 15:15:00-05:00,2024-08-07 15:15:00-05:00,2024-08-07 15:30:00-05:00,MOZART_WIND1,Resource Node,Real_Time,48.05
2024-08-07 15:30:00-05:00,2024-08-07 15:30:00-05:00,2024-08-07 15:45:00-05:00,MOZART_WIND1,Resource Node,Real_Time,59.05
2024-08-07 15:45:00-05:00,2024-08-07 15:45:00-05:00,2024-08-07 16:00:00-05:00,MOZART_WIND1,Resource Node,Real_Time,72.7
2024-08-07 16:00:00-05:00,2024-08-07 16:00:00-05:00,2024-08-07 16:15:00-05:00,MOZART_WIND1,Resource Node,Real_Time,57.22
2024-08-07 16:15:00-05:00,2024-08-07 16:15:00-05:00,2024-08-07 16:30:00-05:00,MOZART_WIND1,Resource Node,Real_Time,89.05
2024-08-07 16:30:00-05:00,2024-08-07 16:30:00-05:00,2024-08-07 16:45:00-05:00,MOZART_WIND1,Resource Node,Real_Time,70.7
2024-08-07 16:45:00-05:00,2024-08-07 16:45:00-05:00,2024-08-07 17:00:00-05:00,MOZART_WIND1,Resource Node,Real_Time,105.42
2024-08-07 17:00:00-05:00,2024-08-07 17:00:00-05:00,2024-08-07 17:15:00-05:00,MOZART_WIND1,Resource Node,Real_Time,67.35
2024-08-07 17:15:00-05:00,2024-08-07 17:15:00-05:00,2024-08-07 17:30:00-05:00,MOZART_WIND1,Resource Node,Real_Time,85.11
2024-08-07 17:30:00-05:00,2024-08-07 17:30:00-05:00,2024-08-07 17:45:00-05:00,MOZART_WIND1,Resource Node,Real_Time,66.24
2024-08-07 17:45:00-05:00,2024-08-07 17:45:00-05:00,2024-08-07 18:00:00-05:00,MOZART_WIND1,Resource Node,Real_Time,71.82
2024-08-07 18:00:00-05:00,2024-08-07 18:00:00-05:00,2024-08-07 18:15:00-05:00,MOZART_WIND1,Resource Node,Real_Time,53.61
2024-08-07 18:15:00-05:00,2024-08-07 18:15:00-05:00,2024-08-07 18:30:00-05:00,MOZART_WIND1,Resource Node,Real_Time,71.3
2024-08-07 18:30:00-05:00,2024-08-07 18:30:00-05:00,2024-08-07 18:45:00-05:00,MOZART_WIND1,Resource Node,Real_Time,80.71
2024-08-07 18:45:00-05:00,2024-08-07 18:45:00-05:00,2024-08-07 19:00:00-05:00,MOZART_WIND1,Resource Node,Real_Time,115.75
2024-08-07 19:00:00-05:00,2024-08-07 19:00:00-05:00,2024-08-07 19:15:00-05:00,MOZART_WIND1,Resource Node,Real_Time,134.51
2024-08-07 19:15:00-05:00,2024-08-07 19:15:00-05:00,2024-08-07 19:30:00-05:00,MOZART_WIND1,Resource Node,Real_Time,339.21
2024-08-07 19:30:00-05:00,2024-08-07 19:30:00-05:00,2024-08-07 19:45:00-05:00,MOZART_WIND1,Resource Node,Real_Time,894.85
2024-08-07 19:45:00-05:00,2024-08-07 19:45:00-05:00,2024-08-07 20:00:00-05:00,MOZART_WIND1,Resource Node,Real_Time,669.3
2024-08-07 20:00:00-05:00,2024-08-07 20:00:00-05:00,2024-08-07 20:15:00-05:00,MOZART_WIND1,Resource Node,Real_Time,291.01
2024-08-07 20:15:00-05:00,2024-08-07 20:15:00-05:00,2024-08-07 20:30:00-05:00,MOZART_WIND1,Resource Node,Real_Time,149.38
2024-08-07 20:30:00-05:00,2024-08-07 20:30:00-05:00,2024-08-07 20:45:00-05:00,MOZART_WIND1,Resource Node,Real_Time,35.86
2024-08-07 20:45:00-05:00,2024-08-07 20:45:00-05:00,2024-08-07 21:00:00-05:00,MOZART_WIND1,Resource Node,Real_Time,7.68
2024-08-07 21:00:00-05:00,2024-08-07 21:00:00-05:00,2024-08-07 21:15:00-05:00,MOZART_WIND1,Resource Node,Real_Time,11.19
2024-08-07 21:15:00-05:00,2024-08-07 21:15:00-05:00,2024-08-07 21:30:00-05:00,MOZART_WIND1,Resource Node,Real_Time,-20.57
2024-08-07 21:30:00-05:00,2024-08-07 21:30:00-05:00,2024-08-07 21:45:00-05:00,MOZART_WIND1,Resource Node,Real_Time,-28.12
2024-08-07 21:45:00-05:00,2024-08-07 21:45:00-05:00,2024-08-07 22:00:00-05:00,MOZART_WIND1,Resource Node,Real_Time,-22.45
2024-08-07 22:00:00-05:00,2024-08-07 22:00:00-05:00,2024-08-07 22:15:00-05:00,MOZART_WIND1,Resource Node,Real_Time,0.75
2024-08-07 22:15:00-05:00,2024-08-07 22:15:00-05:00,2024-08-07 22:30:00-05:00,MOZART_WIND1,Resource Node,Real_Time,-11.33
2024-08-07 22:30:00-05:00,2024-08-07 22:30:00-05:00,2024-08-07 22:45:00-05:00,MOZART_WIND1,Resource Node,Real_Time,-16.48
2024-08-07 22:45:00-05:00,2024-08-07 22:45:00-05:00,2024-08-07 23:00:00-05:00,MOZART_WIND1,Resource Node,Real_Time,-11.9
2024-08-07 23:00:00-05:00,2024-08-07 23:00:00-05:00,2024-08-07 23:15:00-05:00,MOZART_WIND1,Resource Node,Real_Time,-6.15
2024-08-07 23:15:00-05:00,2024-08-07 23:15:00-05:00,2024-08-07 23:30:00-05:00,MOZART_WIND1,Resource Node,Real_Time,-0.73
2024-08-07 23:30:00-05:00,2024-08-07 23:30:00-05:00,2024-08-07 23:45:00-05:00,MOZART_WIND1,Resource Node,Real_Time,1.85
2024-08-07 23:45:00-05:00,2024-08-07 23:45:00-05:00,2024-08-08 00:00:00-05:00,MOZART_WIND1,Resource Node,Real_Time,3.49
2024-08-07 00:00:00-05:00,2024-08-07 00:00:00-05:00,2024-08-07 01:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,6.95
2024-08-07 01:00:00-05:00,2024-08-07 01:00:00-05:00,2024-08-07 02:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,9.68
2024-08-07 02:00:00-05:00,2024-08-07 02:00:00-05:00,2024-08-07 03:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,8.14
2024-08-07 03:00:00-05:00,2024-08-07 03:00:00-05:00,2024-08-07 04:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,9.32
2024-08-07 04:00:00-05:00,2024-08-07 04:00:00-05:00,2024-08-07 05:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,9.3
2024-08-07 05:00:00-05:00,2024-08-07 05:00:00-05:00,2024-08-07 06:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,7.91
2024-08-07 06:00:00-05:00,2024-08-07 06:00:00-05:00,2024-08-07 07:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,13.32
2024-08-07 07:00:00-05:00,2024-08-07 07:00:00-05:00,2024-08-07 08:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,11.14
2024-08-07 08:00:00-05:00,2024-08-07 08:00:00-05:00,2024-08-07 09:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,13.4
2024-08-07 09:00:00-05:00,2024-08-07 09:00:00-05:00,2024-08-07 10:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,15.25
2024-08-07 10:00:00-05:00,2024-08-07 10:00:00-05:00,2024-08-07 11:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,18.95
2024-08-07 11:00:00-05:00,2024-08-07 11:00:00-05:00,2024-08-07 12:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,28.59
2024-08-07 12:00:00-05:00,2024-08-07 12:00:00-05:00,2024-08-07 13:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,38.31
2024-08-07 13:00:00-05:00,2024-08-07 13:00:00-05:00,2024-08-07 14:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,55.53
2024-08-07 14:00:00-05:00,2024-08-07 14:00:00-05:00,2024-08-07 15:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,78.69
2024-08-07 15:00:00-05:00,2024-08-07 15:00:00-05:00,2024-08-07 16:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,85.53
2024-08-07 16:00:00-05:00,2024-08-07 16:00:00-05:00,2024-08-07 17:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,101.92
2024-08-07 17:00:00-05:00,2024-08-07 17:00:00-05:00,2024-08-07 18:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,99.94
2024-08-07 18:00:00-05:00,2024-08-07 18:00:00-05:00,2024-08-07 19:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,144.26
2024-08-07 19:00:00-05:00,2024-08-07 19:00:00-05:00,2024-08-07 20:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,418.98
2024-08-07 20:00:00-05:00,2024-08-07 20:00:00-05:00,2024-08-07 21:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,167.8
2024-08-07 21:00:00-05:00,2024-08-07 21:00:00-05:00,2024-08-07 22:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,18.23
2024-08-07 22:00:00-05:00,2024-08-07 22:00:00-05:00,2024-08-07 23:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,5.68
2024-08-07 23:00:00-05:00,2024-08-07 23:00:00-05:00,2024-08-08 00:00:00-05:00,MOZART_WIND1,Resource Node,Day_Ahead,2.44
2024-08-08 00:00:00-05:00,2024-08-08 00:00:00-05:00,2024-08-08 00:15:00-05:00,MOZART_WIND1,Resource Node,Real_Time,3.21
2024-08-08 00:15:00-05:00,2024-08-08 00:15:00-05:00,2024-08-08 00:30:00-05:00,MOZART_WIND1,Resource Node,Real_Time,-4.09
2024-08-08 00:30:00-05:00,2024-08-08 00:30:00-05:00,2024-08-08 00:45:00-05:00,MOZART_WIND1,Resource Node,Real_Time,9.7
2024-08-08 00:45:00-05:00,2024-08-08 00:45:00-05:00,2024-08-08 01:00:00-05:00,MOZART_WIND1,Resource Node,Real_Time,-12.89
2024-08-08 01:00:00-05:00,2024-08-08 01:00:00-05:00,2024-08-08 01:15:00-05:00,MOZART_WIND1,Resource Node,Real_Time,-0.6
2024-08-08 01:15:00-05:00,2024-08-08 01:15:00-05:00,2024-08-08 01:30:00-05:00,MOZART_WIND1,Resource Node,Real_Time,4.92
2024-08-08 01:30:00-05:00,2024-08-08 01:30:00-05:00,2024-08-08 01:45:00-05:00,MOZART_WIND1,Resource Node,Real_Time,-16.41
2024-08-08 01:45:00-05:00,2024-08-08 01:45:00-05:00,2024-08-08 02:00:00-05:00,MOZART_WIND1,Resource Node,Real_Time,-3.27
2024-08-08 02:00:00-05:00,2024-08-08 02:00:00-05:00,2024-08-08 02:15:00-05:00,MOZART_WIND1,Resource Node,Real_Time,2.75
2024-08-08 02:15:00-05:00,2024-08-08 02:15:00-05:00,2024-08-08 02:30:00-05:00,MOZART_WIND1,Resource Node,Real_Time,-30.28
2024-08-08 02:30:00-05:00,2024-08-08 02:30:00-05:00,2024-08-08 02:45:00-05:00,MOZART_WIND1,Resource Node,Real_Time,-15.55
2024-08-08 02:45:00-05:00,2024-08-08 02:45:00-05:00,2024-08-08 03:00:00-05:00,MOZART_WIND1,Resource Node,Real_Time,-18.75
2024-08-08 03:00:00-05:00,2024-08-08 03:00:00-05:00,2024-08-08 03:15:00-05:00,MOZART_WIND1,Resource Node,Real_Time,-19.8
2024-08-08 03:15:00-05:00,2024-08-08 03:15:00-05:00,2024-08-08 03:30:00-05:00,MOZART_WIND1,Resource Node,Real_Time,-38.14
2024-08-08 03:30:00-05:00,2024-08-08 03:30:00-05:00,2024-08-08 03:45:00-05:00,MOZART_WIND1,Resource Node,Real_Time,-43.66
2024-08-08 03:45:00-05:00,2024-08-08 03:45:00-05:00,2024-08-08 04:00:00-05:00,MOZART_WIND1,Resource Node,Real_Time,-43.74
2024-08-08 04:00:00-05:00,2024-08-08 04:00:00-05:00,2024-08-08 04:15:00-05:00,MOZART_WIND1,Resource Node,Real_Time,-42.87
2024-08-08 04:15:00-05:00,2024-08-08 04:15:00-05:00,2024-08-08 04:30:00-05:00,MOZART_WIND1,Resource Node,Real_Time,-42.42
