interval_start_utc,interval_end_utc,location,lmp_dam,lmp_rt
2024-02-03 21:00:00+00:00,2024-02-03 22:00:00+00:00,HB_NORTH,3.0000000000000000,3.4466666666666667
2024-02-03 22:00:00+00:00,2024-02-03 23:00:00+00:00,HB_NORTH,9.4200000000000000,7.4800000000000000
2024-02-03 23:00:00+00:00,2024-02-04 00:00:00+00:00,HB_NORTH,22.8300000000000000,32.9308333333333333
2024-02-04 00:00:00+00:00,2024-02-04 01:00:00+00:00,HB_NORTH,29.8700000000000000,31.4500000000000000
2024-02-04 01:00:00+00:00,2024-02-04 02:00:00+00:00,HB_NORTH,20.1900000000000000,17.3741666666666667
2024-02-04 02:00:00+00:00,2024-02-04 03:00:00+00:00,HB_NORTH,16.4700000000000000,15.3833333333333333
2024-02-04 03:00:00+00:00,2024-02-04 04:00:00+00:00,HB_NORTH,12.6900000000000000,12.1333333333333333
2024-02-04 04:00:00+00:00,2024-02-04 05:00:00+00:00,HB_NORTH,10.5000000000000000,11.6683333333333333
2024-02-04 05:00:00+00:00,2024-02-04 06:00:00+00:00,HB_NORTH,11.0800000000000000,20.2873333333333333
2024-02-04 06:00:00+00:00,2024-02-04 07:00:00+00:00,HB_NORTH,12.5200000000000000,11.6600000000000000
2024-02-04 07:00:00+00:00,2024-02-04 08:00:00+00:00,HB_NORTH,10.0100000000000000,11.0100000000000000
2024-02-04 08:00:00+00:00,2024-02-04 09:00:00+00:00,HB_NORTH,7.3000000000000000,9.2325000000000000
2024-02-04 09:00:00+00:00,2024-02-04 10:00:00+00:00,HB_NORTH,5.7600000000000000,3.0491666666666667
2024-02-04 10:00:00+00:00,2024-02-04 11:00:00+00:00,HB_NORTH,7.3600000000000000,2.9541666666666667
2024-02-04 11:00:00+00:00,2024-02-04 12:00:00+00:00,HB_NORTH,8.6000000000000000,2.9041666666666667
2024-02-04 12:00:00+00:00,2024-02-04 13:00:00+00:00,HB_NORTH,11.7900000000000000,5.9116666666666667
2024-02-04 13:00:00+00:00,2024-02-04 14:00:00+00:00,HB_NORTH,14.7300000000000000,7.7050000000000000
2024-02-04 14:00:00+00:00,2024-02-04 15:00:00+00:00,HB_NORTH,10.2500000000000000,3.0316666666666667
2024-02-04 15:00:00+00:00,2024-02-04 16:00:00+00:00,HB_NORTH,7.3300000000000000,0.57166666666666666667
2024-02-04 16:00:00+00:00,2024-02-04 17:00:00+00:00,HB_NORTH,5.3200000000000000,0.24166666666666666667
2024-02-04 17:00:00+00:00,2024-02-04 18:00:00+00:00,HB_NORTH,4.3200000000000000,-0.14833333333333333333
2024-02-04 18:00:00+00:00,2024-02-04 19:00:00+00:00,HB_NORTH,3.3200000000000000,-0.46416666666666666667
2024-02-04 19:00:00+00:00,2024-02-04 20:00:00+00:00,HB_NORTH,2.3200000000000000,-0.74500000000000000000
2024-02-04 20:00:00+00:00,2024-02-04 21:00:00+00:00,HB_NORTH,2.5500000000000000,-1.8691666666666667
2024-02-04 21:00:00+00:00,2024-02-04 22:00:00+00:00,HB_NORTH,2.1500000000000000,-1.07333333333333333333
2024-02-04 22:00:00+00:00,2024-02-04 23:00:00+00:00,HB_NORTH,5.6600000000000000,3.3041666666666667
2024-02-04 23:00:00+00:00,2024-02-05 00:00:00+00:00,HB_NORTH,12.7200000000000000,11.0766666666666667
2024-02-05 00:00:00+00:00,2024-02-05 01:00:00+00:00,HB_NORTH,27.6500000000000000,18.0108333333333333
2024-02-05 01:00:00+00:00,2024-02-05 02:00:00+00:00,HB_NORTH,21.0800000000000000,17.7758333333333333
2024-02-05 02:00:00+00:00,2024-02-05 03:00:00+00:00,HB_NORTH,17.7800000000000000,14.8833333333333333
2024-02-05 03:00:00+00:00,2024-02-05 04:00:00+00:00,HB_NORTH,16.9700000000000000,12.5916666666666667
2024-02-05 04:00:00+00:00,2024-02-05 05:00:00+00:00,HB_NORTH,14.0900000000000000,9.3608333333333333
2024-02-05 05:00:00+00:00,2024-02-05 06:00:00+00:00,HB_NORTH,11.3200000000000000,6.0775000000000000
2024-02-05 06:00:00+00:00,2024-02-05 07:00:00+00:00,HB_NORTH,8.3900000000000000,-0.00833333333333333333
2024-02-05 07:00:00+00:00,2024-02-05 08:00:00+00:00,HB_NORTH,7.8900000000000000,0.31333333333333333333
2024-02-05 08:00:00+00:00,2024-02-05 09:00:00+00:00,HB_NORTH,8.8100000000000000,3.7533333333333333
2024-02-05 09:00:00+00:00,2024-02-05 10:00:00+00:00,HB_NORTH,10.9400000000000000,5.1308333333333333
2024-02-05 10:00:00+00:00,2024-02-05 11:00:00+00:00,HB_NORTH,13.8600000000000000,5.1708333333333333
2024-02-05 11:00:00+00:00,2024-02-05 12:00:00+00:00,HB_NORTH,16.9100000000000000,11.1433333333333333
2024-02-05 12:00:00+00:00,2024-02-05 13:00:00+00:00,HB_NORTH,25.0000000000000000,21.0175000000000000
2024-02-05 13:00:00+00:00,2024-02-05 14:00:00+00:00,HB_NORTH,29.9300000000000000,23.0966666666666667
2024-02-05 14:00:00+00:00,2024-02-05 15:00:00+00:00,HB_NORTH,22.5600000000000000,16.6550000000000000
2024-02-05 15:00:00+00:00,2024-02-05 16:00:00+00:00,HB_NORTH,17.7900000000000000,10.7075000000000000
2024-02-05 16:00:00+00:00,2024-02-05 17:00:00+00:00,HB_NORTH,16.3000000000000000,10.5466666666666667
2024-02-05 17:00:00+00:00,2024-02-05 18:00:00+00:00,HB_NORTH,14.1800000000000000,9.5858333333333333
2024-02-05 18:00:00+00:00,2024-02-05 19:00:00+00:00,HB_NORTH,13.2500000000000000,7.2083333333333333
2024-02-05 19:00:00+00:00,2024-02-05 20:00:00+00:00,HB_NORTH,12.9800000000000000,4.5950000000000000
2024-02-05 20:00:00+00:00,2024-02-05 21:00:00+00:00,HB_NORTH,12.9600000000000000,3.9733333333333333
2024-02-05 21:00:00+00:00,2024-02-05 22:00:00+00:00,HB_NORTH,12.6800000000000000,2.2083333333333333
2024-02-05 22:00:00+00:00,2024-02-05 23:00:00+00:00,HB_NORTH,14.2900000000000000,4.6991666666666667
2024-02-05 23:00:00+00:00,2024-02-06 00:00:00+00:00,HB_NORTH,33.4700000000000000,50.5675000000000000
2024-02-06 00:00:00+00:00,2024-02-06 01:00:00+00:00,HB_NORTH,50.0000000000000000,68.9791666666666667
2024-02-06 01:00:00+00:00,2024-02-06 02:00:00+00:00,HB_NORTH,35.1000000000000000,33.9058333333333333
2024-02-06 02:00:00+00:00,2024-02-06 03:00:00+00:00,HB_NORTH,32.7000000000000000,26.0950000000000000
2024-02-06 03:00:00+00:00,2024-02-06 04:00:00+00:00,HB_NORTH,25.5100000000000000,23.0350000000000000
2024-02-06 04:00:00+00:00,2024-02-06 05:00:00+00:00,HB_NORTH,20.0300000000000000,21.2741666666666667
2024-02-06 05:00:00+00:00,2024-02-06 06:00:00+00:00,HB_NORTH,18.9000000000000000,20.7641666666666667
2024-02-06 06:00:00+00:00,2024-02-06 07:00:00+00:00,HB_NORTH,18.7100000000000000,19.9958333333333333
2024-02-06 07:00:00+00:00,2024-02-06 08:00:00+00:00,HB_NORTH,18.3000000000000000,19.5166666666666667
2024-02-06 08:00:00+00:00,2024-02-06 09:00:00+00:00,HB_NORTH,18.0200000000000000,19.8300000000000000
2024-02-06 09:00:00+00:00,2024-02-06 10:00:00+00:00,HB_NORTH,18.6100000000000000,20.7666666666666667
2024-02-06 10:00:00+00:00,2024-02-06 11:00:00+00:00,HB_NORTH,21.1700000000000000,21.8483333333333333
2024-02-06 11:00:00+00:00,2024-02-06 12:00:00+00:00,HB_NORTH,25.4200000000000000,29.2425000000000000
2024-02-06 12:00:00+00:00,2024-02-06 13:00:00+00:00,HB_NORTH,61.0000000000000000,82.1350000000000000
2024-02-06 13:00:00+00:00,2024-02-06 14:00:00+00:00,HB_NORTH,44.4800000000000000,46.7308333333333333
2024-02-06 14:00:00+00:00,2024-02-06 15:00:00+00:00,HB_NORTH,21.1100000000000000,14.1250000000000000
2024-02-06 15:00:00+00:00,2024-02-06 16:00:00+00:00,HB_NORTH,17.0900000000000000,11.7175000000000000
2024-02-06 16:00:00+00:00,2024-02-06 17:00:00+00:00,HB_NORTH,13.6700000000000000,8.8541666666666667
2024-02-06 17:00:00+00:00,2024-02-06 18:00:00+00:00,HB_NORTH,13.0300000000000000,6.7533333333333333
2024-02-06 18:00:00+00:00,2024-02-06 19:00:00+00:00,HB_NORTH,12.1200000000000000,10.9483333333333333
2024-02-06 19:00:00+00:00,2024-02-06 20:00:00+00:00,HB_NORTH,11.2400000000000000,10.1025000000000000
2024-02-06 20:00:00+00:00,2024-02-06 21:00:00+00:00,HB_NORTH,10.6400000000000000,10.2816666666666667
2024-02-06 21:00:00+00:00,2024-02-06 22:00:00+00:00,HB_NORTH,10.9700000000000000,10.6875000000000000
2024-02-06 22:00:00+00:00,2024-02-06 23:00:00+00:00,HB_NORTH,12.6300000000000000,12.9641666666666667
2024-02-06 23:00:00+00:00,2024-02-07 00:00:00+00:00,HB_NORTH,19.3800000000000000,20.7666666666666667
2024-02-07 00:00:00+00:00,2024-02-07 01:00:00+00:00,HB_NORTH,19.7100000000000000,20.9483333333333333
2024-02-07 01:00:00+00:00,2024-02-07 02:00:00+00:00,HB_NORTH,15.9300000000000000,18.2700000000000000
2024-02-07 02:00:00+00:00,2024-02-07 03:00:00+00:00,HB_NORTH,13.2600000000000000,15.1050000000000000
2024-02-07 03:00:00+00:00,2024-02-07 04:00:00+00:00,HB_NORTH,12.7100000000000000,8.9308333333333333
2024-02-07 04:00:00+00:00,2024-02-07 05:00:00+00:00,HB_NORTH,12.6500000000000000,10.5683333333333333
2024-02-07 05:00:00+00:00,2024-02-07 06:00:00+00:00,HB_NORTH,11.5100000000000000,11.9460000000000000
2024-02-07 06:00:00+00:00,2024-02-07 07:00:00+00:00,HB_NORTH,9.1500000000000000,2.5108333333333333
2024-02-07 07:00:00+00:00,2024-02-07 08:00:00+00:00,HB_NORTH,8.3400000000000000,1.5416666666666667
2024-02-07 08:00:00+00:00,2024-02-07 09:00:00+00:00,HB_NORTH,8.2400000000000000,4.6541666666666667
2024-02-07 09:00:00+00:00,2024-02-07 10:00:00+00:00,HB_NORTH,8.9200000000000000,7.4516666666666667
2024-02-07 10:00:00+00:00,2024-02-07 11:00:00+00:00,HB_NORTH,12.1200000000000000,10.3975000000000000
2024-02-07 11:00:00+00:00,2024-02-07 12:00:00+00:00,HB_NORTH,20.9300000000000000,17.2133333333333333
2024-02-07 12:00:00+00:00,2024-02-07 13:00:00+00:00,HB_NORTH,26.9700000000000000,22.3350000000000000
2024-02-07 13:00:00+00:00,2024-02-07 14:00:00+00:00,HB_NORTH,22.2000000000000000,18.1913333333333333
2024-02-07 14:00:00+00:00,2024-02-07 15:00:00+00:00,HB_NORTH,17.5700000000000000,8.0520000000000000
2024-02-07 15:00:00+00:00,2024-02-07 16:00:00+00:00,HB_NORTH,11.1300000000000000,4.6786666666666667
2024-02-07 16:00:00+00:00,2024-02-07 17:00:00+00:00,HB_NORTH,7.1900000000000000,1.1966666666666667
2024-02-07 17:00:00+00:00,2024-02-07 18:00:00+00:00,HB_NORTH,3.5000000000000000,-1.3600000000000000
2024-02-07 18:00:00+00:00,2024-02-07 19:00:00+00:00,HB_NORTH,3.0200000000000000,-1.1266666666666667
2024-02-07 19:00:00+00:00,2024-02-07 20:00:00+00:00,HB_NORTH,3.4700000000000000,-1.1008333333333333
2024-02-07 20:00:00+00:00,2024-02-07 21:00:00+00:00,HB_NORTH,3.8100000000000000,0.57888888888888888889
2024-02-07 21:00:00+00:00,2024-02-07 22:00:00+00:00,HB_NORTH,3.9800000000000000,1.8783333333333333
2024-02-07 22:00:00+00:00,2024-02-07 23:00:00+00:00,HB_NORTH,7.2500000000000000,8.8516666666666667
2024-02-07 23:00:00+00:00,2024-02-08 00:00:00+00:00,HB_NORTH,14.3100000000000000,12.1427777777777778
2024-02-08 00:00:00+00:00,2024-02-08 01:00:00+00:00,HB_NORTH,15.9200000000000000,41.5791666666666667
2024-02-08 01:00:00+00:00,2024-02-08 02:00:00+00:00,HB_NORTH,15.2600000000000000,35.7840000000000000
2024-02-08 02:00:00+00:00,2024-02-08 03:00:00+00:00,HB_NORTH,16.3100000000000000,75.0025000000000000
2024-02-08 03:00:00+00:00,2024-02-08 04:00:00+00:00,HB_NORTH,14.2000000000000000,38.7666666666666667
2024-02-08 04:00:00+00:00,2024-02-08 05:00:00+00:00,HB_NORTH,14.6300000000000000,24.5040000000000000
2024-02-08 05:00:00+00:00,2024-02-08 06:00:00+00:00,HB_NORTH,11.0200000000000000,16.6383333333333333
2024-02-08 06:00:00+00:00,2024-02-08 07:00:00+00:00,HB_NORTH,8.6300000000000000,17.3175000000000000
2024-02-08 07:00:00+00:00,2024-02-08 08:00:00+00:00,HB_NORTH,4.4700000000000000,12.9000000000000000
2024-02-08 08:00:00+00:00,2024-02-08 09:00:00+00:00,HB_NORTH,3.7300000000000000,4.8133333333333333
2024-02-08 09:00:00+00:00,2024-02-08 10:00:00+00:00,HB_NORTH,6.8500000000000000,6.2175000000000000
2024-02-08 10:00:00+00:00,2024-02-08 11:00:00+00:00,HB_NORTH,9.0500000000000000,7.0740000000000000
2024-02-08 11:00:00+00:00,2024-02-08 12:00:00+00:00,HB_NORTH,15.2800000000000000,12.7975000000000000
2024-02-08 12:00:00+00:00,2024-02-08 13:00:00+00:00,HB_NORTH,21.1600000000000000,22.3966666666666667
2024-02-08 13:00:00+00:00,2024-02-08 14:00:00+00:00,HB_NORTH,23.0600000000000000,19.9583333333333333
2024-02-08 14:00:00+00:00,2024-02-08 15:00:00+00:00,HB_NORTH,14.9600000000000000,13.2913333333333333
2024-02-08 15:00:00+00:00,2024-02-08 16:00:00+00:00,HB_NORTH,9.2900000000000000,14.7734782608695652
2024-02-08 16:00:00+00:00,2024-02-08 17:00:00+00:00,HB_NORTH,9.3200000000000000,19.0186666666666667
2024-02-08 17:00:00+00:00,2024-02-08 18:00:00+00:00,HB_NORTH,9.7000000000000000,21.0144444444444444
2024-02-08 18:00:00+00:00,2024-02-08 19:00:00+00:00,HB_NORTH,10.2500000000000000,28.7294444444444444
2024-02-08 19:00:00+00:00,2024-02-08 20:00:00+00:00,HB_NORTH,11.7700000000000000,25.6700000000000000
2024-02-08 20:00:00+00:00,2024-02-08 21:00:00+00:00,HB_NORTH,11.9900000000000000,16.3455555555555556
2024-02-08 21:00:00+00:00,2024-02-08 22:00:00+00:00,HB_NORTH,14.1200000000000000,14.3266666666666667
2024-02-08 22:00:00+00:00,2024-02-08 23:00:00+00:00,HB_NORTH,14.8200000000000000,12.5250000000000000
2024-02-08 23:00:00+00:00,2024-02-09 00:00:00+00:00,HB_NORTH,30.5800000000000000,15.2425000000000000
2024-02-09 00:00:00+00:00,2024-02-09 01:00:00+00:00,HB_NORTH,30.0300000000000000,19.3575000000000000
2024-02-09 01:00:00+00:00,2024-02-09 02:00:00+00:00,HB_NORTH,18.7900000000000000,14.8691666666666667
2024-02-09 02:00:00+00:00,2024-02-09 03:00:00+00:00,HB_NORTH,15.8000000000000000,12.7541666666666667
2024-02-09 03:00:00+00:00,2024-02-09 04:00:00+00:00,HB_NORTH,12.2600000000000000,9.9966666666666667
2024-02-09 04:00:00+00:00,2024-02-09 05:00:00+00:00,HB_NORTH,12.8500000000000000,7.9991666666666667
2024-02-09 05:00:00+00:00,2024-02-09 06:00:00+00:00,HB_NORTH,13.8500000000000000,7.1650000000000000
2024-02-09 06:00:00+00:00,2024-02-09 07:00:00+00:00,HB_NORTH,10.3100000000000000,4.3241666666666667
2024-02-09 07:00:00+00:00,2024-02-09 08:00:00+00:00,HB_NORTH,9.0400000000000000,5.5966666666666667
2024-02-09 08:00:00+00:00,2024-02-09 09:00:00+00:00,HB_NORTH,8.8300000000000000,3.7916666666666667
2024-02-09 09:00:00+00:00,2024-02-09 10:00:00+00:00,HB_NORTH,9.0300000000000000,5.4950000000000000
2024-02-09 10:00:00+00:00,2024-02-09 11:00:00+00:00,HB_NORTH,11.9600000000000000,5.4916666666666667
2024-02-09 11:00:00+00:00,2024-02-09 12:00:00+00:00,HB_NORTH,16.8600000000000000,8.0175000000000000
2024-02-09 12:00:00+00:00,2024-02-09 13:00:00+00:00,HB_NORTH,17.1600000000000000,13.8250000000000000
2024-02-09 13:00:00+00:00,2024-02-09 14:00:00+00:00,HB_NORTH,17.5700000000000000,16.9233333333333333
2024-02-09 14:00:00+00:00,2024-02-09 15:00:00+00:00,HB_NORTH,15.6400000000000000,15.5691666666666667
2024-02-09 15:00:00+00:00,2024-02-09 16:00:00+00:00,HB_NORTH,15.2900000000000000,11.5308333333333333
2024-02-09 16:00:00+00:00,2024-02-09 17:00:00+00:00,HB_NORTH,11.8400000000000000,12.8725000000000000
2024-02-09 17:00:00+00:00,2024-02-09 18:00:00+00:00,HB_NORTH,10.3600000000000000,10.7175000000000000
2024-02-09 18:00:00+00:00,2024-02-09 19:00:00+00:00,HB_NORTH,10.1400000000000000,9.0883333333333333
2024-02-09 19:00:00+00:00,2024-02-09 20:00:00+00:00,HB_NORTH,10.5400000000000000,12.4233333333333333
2024-02-09 20:00:00+00:00,2024-02-09 21:00:00+00:00,HB_NORTH,13.1700000000000000,18.3008333333333333
2024-02-09 21:00:00+00:00,2024-02-09 22:00:00+00:00,HB_NORTH,16.0900000000000000,23.7813333333333333
2024-02-09 22:00:00+00:00,2024-02-09 23:00:00+00:00,HB_NORTH,16.4000000000000000,28.1266666666666667
2024-02-09 23:00:00+00:00,2024-02-10 00:00:00+00:00,HB_NORTH,35.3000000000000000,37.8833333333333333
2024-02-10 00:00:00+00:00,2024-02-10 01:00:00+00:00,HB_NORTH,43.3000000000000000,32.5983333333333333
2024-02-10 01:00:00+00:00,2024-02-10 02:00:00+00:00,HB_NORTH,29.9200000000000000,26.0791666666666667
2024-02-10 02:00:00+00:00,2024-02-10 03:00:00+00:00,HB_NORTH,30.0900000000000000,25.7191666666666667
2024-02-10 03:00:00+00:00,2024-02-10 04:00:00+00:00,HB_NORTH,25.5500000000000000,33.6208333333333333
2024-02-10 04:00:00+00:00,2024-02-10 05:00:00+00:00,HB_NORTH,24.6400000000000000,31.2616666666666667
2024-02-10 05:00:00+00:00,2024-02-10 06:00:00+00:00,HB_NORTH,19.3700000000000000,24.6408333333333333
2024-02-10 06:00:00+00:00,2024-02-10 07:00:00+00:00,HB_NORTH,19.8700000000000000,25.4583333333333333
2024-02-10 07:00:00+00:00,2024-02-10 08:00:00+00:00,HB_NORTH,16.8100000000000000,21.9616666666666667
2024-02-10 08:00:00+00:00,2024-02-10 09:00:00+00:00,HB_NORTH,15.0800000000000000,21.9683333333333333
2024-02-10 09:00:00+00:00,2024-02-10 10:00:00+00:00,HB_NORTH,12.8800000000000000,19.4133333333333333
2024-02-10 10:00:00+00:00,2024-02-10 11:00:00+00:00,HB_NORTH,11.9300000000000000,19.0508333333333333
2024-02-10 11:00:00+00:00,2024-02-10 12:00:00+00:00,HB_NORTH,13.4400000000000000,12.8466666666666667
2024-02-10 12:00:00+00:00,2024-02-10 13:00:00+00:00,HB_NORTH,12.4300000000000000,9.7450000000000000
2024-02-10 13:00:00+00:00,2024-02-10 14:00:00+00:00,HB_NORTH,15.0600000000000000,10.9850000000000000
2024-02-10 14:00:00+00:00,2024-02-10 15:00:00+00:00,HB_NORTH,13.2700000000000000,16.6540000000000000
2024-02-10 15:00:00+00:00,2024-02-10 16:00:00+00:00,HB_NORTH,12.7400000000000000,17.2300000000000000
2024-02-10 16:00:00+00:00,2024-02-10 17:00:00+00:00,HB_NORTH,13.0600000000000000,17.4025000000000000
2024-02-10 17:00:00+00:00,2024-02-10 18:00:00+00:00,HB_NORTH,12.4500000000000000,15.2250000000000000
2024-02-10 18:00:00+00:00,2024-02-10 19:00:00+00:00,HB_NORTH,12.0000000000000000,11.8400000000000000
2024-02-10 19:00:00+00:00,2024-02-10 20:00:00+00:00,HB_NORTH,12.2000000000000000,10.3793333333333333
2024-02-10 20:00:00+00:00,2024-02-10 21:00:00+00:00,HB_NORTH,11.1800000000000000,11.5050000000000000
2024-02-10 21:00:00+00:00,2024-02-10 22:00:00+00:00,HB_NORTH,11.3800000000000000,14.6916666666666667
2024-02-10 22:00:00+00:00,2024-02-10 23:00:00+00:00,HB_NORTH,13.4000000000000000,26.2658333333333333
2024-02-10 23:00:00+00:00,2024-02-11 00:00:00+00:00,HB_NORTH,25.7400000000000000,22.2158333333333333
2024-02-11 00:00:00+00:00,2024-02-11 01:00:00+00:00,HB_NORTH,28.3100000000000000,20.2553333333333333
2024-02-11 01:00:00+00:00,2024-02-11 02:00:00+00:00,HB_NORTH,19.3800000000000000,16.6841666666666667
2024-02-11 02:00:00+00:00,2024-02-11 03:00:00+00:00,HB_NORTH,16.9500000000000000,15.4500000000000000
2024-02-11 03:00:00+00:00,2024-02-11 04:00:00+00:00,HB_NORTH,14.9000000000000000,13.2041666666666667
2024-02-11 04:00:00+00:00,2024-02-11 05:00:00+00:00,HB_NORTH,15.4400000000000000,5.1200000000000000
2024-02-11 05:00:00+00:00,2024-02-11 06:00:00+00:00,HB_NORTH,14.3500000000000000,-0.68750000000000000000
2024-02-11 06:00:00+00:00,2024-02-11 07:00:00+00:00,HB_NORTH,17.6600000000000000,-0.73833333333333333333
2024-02-11 07:00:00+00:00,2024-02-11 08:00:00+00:00,HB_NORTH,16.2800000000000000,2.0433333333333333
2024-02-11 08:00:00+00:00,2024-02-11 09:00:00+00:00,HB_NORTH,15.2600000000000000,-2.9466666666666667
2024-02-11 09:00:00+00:00,2024-02-11 10:00:00+00:00,HB_NORTH,14.9900000000000000,-1.7308333333333333
2024-02-11 10:00:00+00:00,2024-02-11 11:00:00+00:00,HB_NORTH,14.5600000000000000,7.1283333333333333
2024-02-11 11:00:00+00:00,2024-02-11 12:00:00+00:00,HB_NORTH,16.2800000000000000,6.5758333333333333
2024-02-11 12:00:00+00:00,2024-02-11 13:00:00+00:00,HB_NORTH,14.9800000000000000,6.7016666666666667
2024-02-11 13:00:00+00:00,2024-02-11 14:00:00+00:00,HB_NORTH,17.1000000000000000,8.1946666666666667
2024-02-11 14:00:00+00:00,2024-02-11 15:00:00+00:00,HB_NORTH,17.0900000000000000,14.4350000000000000
2024-02-11 15:00:00+00:00,2024-02-11 16:00:00+00:00,HB_NORTH,13.8000000000000000,20.4991666666666667
2024-02-11 16:00:00+00:00,2024-02-11 17:00:00+00:00,HB_NORTH,12.1000000000000000,16.2200000000000000
2024-02-11 17:00:00+00:00,2024-02-11 18:00:00+00:00,HB_NORTH,11.1300000000000000,11.8883333333333333
2024-02-11 18:00:00+00:00,2024-02-11 19:00:00+00:00,HB_NORTH,10.2900000000000000,8.0906666666666667
2024-02-11 19:00:00+00:00,2024-02-11 20:00:00+00:00,HB_NORTH,9.9500000000000000,3.0091666666666667
2024-02-11 20:00:00+00:00,2024-02-11 21:00:00+00:00,HB_NORTH,8.7500000000000000,4.3866666666666667
2024-02-11 21:00:00+00:00,2024-02-11 22:00:00+00:00,HB_NORTH,8.6500000000000000,3.3675000000000000
2024-02-11 22:00:00+00:00,2024-02-11 23:00:00+00:00,HB_NORTH,10.7200000000000000,3.5975000000000000
2024-02-11 23:00:00+00:00,2024-02-12 00:00:00+00:00,HB_NORTH,19.6000000000000000,8.0933333333333333
2024-02-12 00:00:00+00:00,2024-02-12 01:00:00+00:00,HB_NORTH,28.9700000000000000,10.8566666666666667
2024-02-12 01:00:00+00:00,2024-02-12 02:00:00+00:00,HB_NORTH,20.0800000000000000,11.5283333333333333
2024-02-12 02:00:00+00:00,2024-02-12 03:00:00+00:00,HB_NORTH,19.5400000000000000,11.3600000000000000
2024-02-12 03:00:00+00:00,2024-02-12 04:00:00+00:00,HB_NORTH,15.8600000000000000,7.9183333333333333
2024-02-12 04:00:00+00:00,2024-02-12 05:00:00+00:00,HB_NORTH,15.1400000000000000,7.9158333333333333
2024-02-12 05:00:00+00:00,2024-02-12 06:00:00+00:00,HB_NORTH,14.6100000000000000,7.6916666666666667
2024-02-12 06:00:00+00:00,2024-02-12 07:00:00+00:00,HB_NORTH,15.8100000000000000,6.8091666666666667
2024-02-12 07:00:00+00:00,2024-02-12 08:00:00+00:00,HB_NORTH,13.2300000000000000,10.1558333333333333
2024-02-12 08:00:00+00:00,2024-02-12 09:00:00+00:00,HB_NORTH,13.3800000000000000,12.0600000000000000
2024-02-12 09:00:00+00:00,2024-02-12 10:00:00+00:00,HB_NORTH,15.7600000000000000,11.5766666666666667
2024-02-12 10:00:00+00:00,2024-02-12 11:00:00+00:00,HB_NORTH,18.3100000000000000,11.6275000000000000
2024-02-12 11:00:00+00:00,2024-02-12 12:00:00+00:00,HB_NORTH,19.5600000000000000,12.1233333333333333
2024-02-12 12:00:00+00:00,2024-02-12 13:00:00+00:00,HB_NORTH,29.5900000000000000,18.6316666666666667
2024-02-12 13:00:00+00:00,2024-02-12 14:00:00+00:00,HB_NORTH,35.3800000000000000,19.3933333333333333
2024-02-12 14:00:00+00:00,2024-02-12 15:00:00+00:00,HB_NORTH,20.0000000000000000,10.0700000000000000
2024-02-12 15:00:00+00:00,2024-02-12 16:00:00+00:00,HB_NORTH,12.8800000000000000,8.5391666666666667
2024-02-12 16:00:00+00:00,2024-02-12 17:00:00+00:00,HB_NORTH,11.0000000000000000,6.8780000000000000
2024-02-12 17:00:00+00:00,2024-02-12 18:00:00+00:00,HB_NORTH,10.9500000000000000,7.7233333333333333
2024-02-12 18:00:00+00:00,2024-02-12 19:00:00+00:00,HB_NORTH,9.8200000000000000,3.1758333333333333
2024-02-12 19:00:00+00:00,2024-02-12 20:00:00+00:00,HB_NORTH,9.2000000000000000,0.11583333333333333333
2024-02-12 20:00:00+00:00,2024-02-12 21:00:00+00:00,HB_NORTH,8.8200000000000000,0.02083333333333333333
2024-02-12 21:00:00+00:00,2024-02-12 22:00:00+00:00,HB_NORTH,9.2600000000000000,0.00500000000000000000
2024-02-12 22:00:00+00:00,2024-02-12 23:00:00+00:00,HB_NORTH,11.7200000000000000,0.08500000000000000000
2024-02-12 23:00:00+00:00,2024-02-13 00:00:00+00:00,HB_NORTH,25.8100000000000000,31.1283333333333333
2024-02-13 00:00:00+00:00,2024-02-13 01:00:00+00:00,HB_NORTH,54.4800000000000000,37.9175000000000000
2024-02-13 01:00:00+00:00,2024-02-13 02:00:00+00:00,HB_NORTH,47.2700000000000000,26.8000000000000000
2024-02-13 02:00:00+00:00,2024-02-13 03:00:00+00:00,HB_NORTH,37.5000000000000000,30.0016666666666667
2024-02-13 03:00:00+00:00,2024-02-13 04:00:00+00:00,HB_NORTH,28.3900000000000000,28.7241666666666667
2024-02-13 04:00:00+00:00,2024-02-13 05:00:00+00:00,HB_NORTH,19.3200000000000000,24.2216666666666667
2024-02-13 05:00:00+00:00,2024-02-13 06:00:00+00:00,HB_NORTH,17.8000000000000000,22.0908333333333333
2024-02-13 06:00:00+00:00,2024-02-13 07:00:00+00:00,HB_NORTH,17.8000000000000000,21.2441666666666667
2024-02-13 07:00:00+00:00,2024-02-13 08:00:00+00:00,HB_NORTH,16.3200000000000000,18.9083333333333333
2024-02-13 08:00:00+00:00,2024-02-13 09:00:00+00:00,HB_NORTH,15.6700000000000000,17.4433333333333333
2024-02-13 09:00:00+00:00,2024-02-13 10:00:00+00:00,HB_NORTH,15.2900000000000000,17.9083333333333333
2024-02-13 10:00:00+00:00,2024-02-13 11:00:00+00:00,HB_NORTH,16.2100000000000000,16.7850000000000000
2024-02-13 11:00:00+00:00,2024-02-13 12:00:00+00:00,HB_NORTH,20.7000000000000000,20.2233333333333333
2024-02-13 12:00:00+00:00,2024-02-13 13:00:00+00:00,HB_NORTH,32.6200000000000000,28.5708333333333333
